s1,s2
ROIs1868_summer_s1_59_p635.png,ROIs1868_summer_s2_59_p635.png
ROIs1868_summer_s1_59_p522.png,ROIs1868_summer_s2_59_p522.png
ROIs1970_fall_s1_19_p55.png,ROIs1970_fall_s2_19_p55.png
ROIs1970_fall_s1_29_p489.png,ROIs1970_fall_s2_29_p489.png
ROIs1970_fall_s1_29_p91.png,ROIs1970_fall_s2_29_p91.png
ROIs1868_summer_s1_59_p657.png,ROIs1868_summer_s2_59_p657.png
ROIs1970_fall_s1_115_p6.png,ROIs1970_fall_s2_115_p6.png
ROIs1970_fall_s1_19_p827.png,ROIs1970_fall_s2_19_p827.png
ROIs1970_fall_s1_113_p156.png,ROIs1970_fall_s2_113_p156.png
ROIs1970_fall_s1_19_p350.png,ROIs1970_fall_s2_19_p350.png
ROIs1868_summer_s1_59_p114.png,ROIs1868_summer_s2_59_p114.png
ROIs1970_fall_s1_29_p181.png,ROIs1970_fall_s2_29_p181.png
ROIs1970_fall_s1_19_p879.png,ROIs1970_fall_s2_19_p879.png
ROIs1868_summer_s1_59_p595.png,ROIs1868_summer_s2_59_p595.png
ROIs1868_summer_s1_59_p468.png,ROIs1868_summer_s2_59_p468.png
ROIs1868_summer_s1_59_p487.png,ROIs1868_summer_s2_59_p487.png
ROIs1868_summer_s1_59_p897.png,ROIs1868_summer_s2_59_p897.png
ROIs1970_fall_s1_19_p367.png,ROIs1970_fall_s2_19_p367.png
ROIs1970_fall_s1_19_p493.png,ROIs1970_fall_s2_19_p493.png
ROIs1970_fall_s1_19_p125.png,ROIs1970_fall_s2_19_p125.png
ROIs1970_fall_s1_115_p8.png,ROIs1970_fall_s2_115_p8.png
ROIs1970_fall_s1_29_p1016.png,ROIs1970_fall_s2_29_p1016.png
ROIs1970_fall_s1_19_p651.png,ROIs1970_fall_s2_19_p651.png
ROIs1868_summer_s1_59_p787.png,ROIs1868_summer_s2_59_p787.png
ROIs1970_fall_s1_19_p202.png,ROIs1970_fall_s2_19_p202.png
ROIs1970_fall_s1_133_p220.png,ROIs1970_fall_s2_133_p220.png
ROIs1970_fall_s1_113_p230.png,ROIs1970_fall_s2_113_p230.png
ROIs1868_summer_s1_59_p1113.png,ROIs1868_summer_s2_59_p1113.png
ROIs1868_summer_s1_59_p23.png,ROIs1868_summer_s2_59_p23.png
ROIs1970_fall_s1_133_p911.png,ROIs1970_fall_s2_133_p911.png
ROIs1868_summer_s1_59_p1249.png,ROIs1868_summer_s2_59_p1249.png
ROIs1970_fall_s1_113_p136.png,ROIs1970_fall_s2_113_p136.png
ROIs1868_summer_s1_59_p910.png,ROIs1868_summer_s2_59_p910.png
ROIs1970_fall_s1_113_p537.png,ROIs1970_fall_s2_113_p537.png
ROIs1868_summer_s1_59_p305.png,ROIs1868_summer_s2_59_p305.png
ROIs1970_fall_s1_113_p276.png,ROIs1970_fall_s2_113_p276.png
ROIs1868_summer_s1_59_p1211.png,ROIs1868_summer_s2_59_p1211.png
ROIs1970_fall_s1_113_p567.png,ROIs1970_fall_s2_113_p567.png
ROIs1970_fall_s1_113_p323.png,ROIs1970_fall_s2_113_p323.png
ROIs1970_fall_s1_113_p507.png,ROIs1970_fall_s2_113_p507.png
ROIs1970_fall_s1_29_p204.png,ROIs1970_fall_s2_29_p204.png
ROIs1970_fall_s1_19_p433.png,ROIs1970_fall_s2_19_p433.png
ROIs1970_fall_s1_113_p373.png,ROIs1970_fall_s2_113_p373.png
ROIs1970_fall_s1_113_p171.png,ROIs1970_fall_s2_113_p171.png
ROIs1970_fall_s1_29_p158.png,ROIs1970_fall_s2_29_p158.png
ROIs1970_fall_s1_19_p854.png,ROIs1970_fall_s2_19_p854.png
ROIs1868_summer_s1_59_p439.png,ROIs1868_summer_s2_59_p439.png
ROIs1970_fall_s1_29_p316.png,ROIs1970_fall_s2_29_p316.png
ROIs1970_fall_s1_113_p130.png,ROIs1970_fall_s2_113_p130.png
ROIs1868_summer_s1_59_p850.png,ROIs1868_summer_s2_59_p850.png
ROIs1970_fall_s1_19_p580.png,ROIs1970_fall_s2_19_p580.png
ROIs1970_fall_s1_29_p785.png,ROIs1970_fall_s2_29_p785.png
ROIs1868_summer_s1_59_p973.png,ROIs1868_summer_s2_59_p973.png
ROIs1868_summer_s1_59_p226.png,ROIs1868_summer_s2_59_p226.png
ROIs1970_fall_s1_115_p135.png,ROIs1970_fall_s2_115_p135.png
ROIs1970_fall_s1_19_p304.png,ROIs1970_fall_s2_19_p304.png
ROIs1970_fall_s1_29_p123.png,ROIs1970_fall_s2_29_p123.png
ROIs1868_summer_s1_59_p726.png,ROIs1868_summer_s2_59_p726.png
ROIs1970_fall_s1_19_p595.png,ROIs1970_fall_s2_19_p595.png
ROIs1970_fall_s1_29_p234.png,ROIs1970_fall_s2_29_p234.png
ROIs1868_summer_s1_59_p938.png,ROIs1868_summer_s2_59_p938.png
ROIs1970_fall_s1_29_p189.png,ROIs1970_fall_s2_29_p189.png
ROIs1970_fall_s1_113_p187.png,ROIs1970_fall_s2_113_p187.png
ROIs1970_fall_s1_29_p988.png,ROIs1970_fall_s2_29_p988.png
ROIs1868_summer_s1_59_p1151.png,ROIs1868_summer_s2_59_p1151.png
ROIs1970_fall_s1_113_p76.png,ROIs1970_fall_s2_113_p76.png
ROIs1970_fall_s1_19_p78.png,ROIs1970_fall_s2_19_p78.png
ROIs1868_summer_s1_59_p1179.png,ROIs1868_summer_s2_59_p1179.png
ROIs1970_fall_s1_133_p1220.png,ROIs1970_fall_s2_133_p1220.png
ROIs1868_summer_s1_59_p119.png,ROIs1868_summer_s2_59_p119.png
ROIs1970_fall_s1_29_p775.png,ROIs1970_fall_s2_29_p775.png
ROIs1868_summer_s1_59_p1212.png,ROIs1868_summer_s2_59_p1212.png
ROIs1970_fall_s1_19_p51.png,ROIs1970_fall_s2_19_p51.png
ROIs1970_fall_s1_19_p616.png,ROIs1970_fall_s2_19_p616.png
ROIs1970_fall_s1_29_p78.png,ROIs1970_fall_s2_29_p78.png
ROIs1868_summer_s1_59_p485.png,ROIs1868_summer_s2_59_p485.png
ROIs1868_summer_s1_59_p719.png,ROIs1868_summer_s2_59_p719.png
ROIs1868_summer_s1_59_p218.png,ROIs1868_summer_s2_59_p218.png
ROIs1970_fall_s1_29_p277.png,ROIs1970_fall_s2_29_p277.png
ROIs1970_fall_s1_19_p576.png,ROIs1970_fall_s2_19_p576.png
ROIs1970_fall_s1_29_p1025.png,ROIs1970_fall_s2_29_p1025.png
ROIs1970_fall_s1_29_p442.png,ROIs1970_fall_s2_29_p442.png
ROIs1970_fall_s1_19_p894.png,ROIs1970_fall_s2_19_p894.png
ROIs1868_summer_s1_59_p464.png,ROIs1868_summer_s2_59_p464.png
ROIs1970_fall_s1_19_p589.png,ROIs1970_fall_s2_19_p589.png
ROIs1970_fall_s1_29_p128.png,ROIs1970_fall_s2_29_p128.png
ROIs1970_fall_s1_113_p387.png,ROIs1970_fall_s2_113_p387.png
ROIs1970_fall_s1_19_p765.png,ROIs1970_fall_s2_19_p765.png
ROIs1970_fall_s1_133_p696.png,ROIs1970_fall_s2_133_p696.png
ROIs1970_fall_s1_19_p192.png,ROIs1970_fall_s2_19_p192.png
ROIs1868_summer_s1_59_p271.png,ROIs1868_summer_s2_59_p271.png
ROIs1970_fall_s1_133_p31.png,ROIs1970_fall_s2_133_p31.png
ROIs1970_fall_s1_113_p545.png,ROIs1970_fall_s2_113_p545.png
ROIs1970_fall_s1_29_p289.png,ROIs1970_fall_s2_29_p289.png
ROIs1868_summer_s1_59_p867.png,ROIs1868_summer_s2_59_p867.png
ROIs1970_fall_s1_19_p925.png,ROIs1970_fall_s2_19_p925.png
ROIs1868_summer_s1_59_p802.png,ROIs1868_summer_s2_59_p802.png
ROIs1970_fall_s1_19_p546.png,ROIs1970_fall_s2_19_p546.png
ROIs1970_fall_s1_113_p199.png,ROIs1970_fall_s2_113_p199.png
ROIs1970_fall_s1_113_p366.png,ROIs1970_fall_s2_113_p366.png
ROIs1970_fall_s1_113_p280.png,ROIs1970_fall_s2_113_p280.png
ROIs1970_fall_s1_133_p945.png,ROIs1970_fall_s2_133_p945.png
ROIs1970_fall_s1_113_p441.png,ROIs1970_fall_s2_113_p441.png
ROIs1970_fall_s1_19_p789.png,ROIs1970_fall_s2_19_p789.png
ROIs1970_fall_s1_19_p661.png,ROIs1970_fall_s2_19_p661.png
ROIs1868_summer_s1_59_p519.png,ROIs1868_summer_s2_59_p519.png
ROIs1970_fall_s1_19_p241.png,ROIs1970_fall_s2_19_p241.png
ROIs1868_summer_s1_59_p184.png,ROIs1868_summer_s2_59_p184.png
ROIs1970_fall_s1_133_p977.png,ROIs1970_fall_s2_133_p977.png
ROIs1970_fall_s1_19_p468.png,ROIs1970_fall_s2_19_p468.png
ROIs1970_fall_s1_113_p68.png,ROIs1970_fall_s2_113_p68.png
ROIs1868_summer_s1_59_p424.png,ROIs1868_summer_s2_59_p424.png
ROIs1868_summer_s1_59_p607.png,ROIs1868_summer_s2_59_p607.png
ROIs1970_fall_s1_19_p158.png,ROIs1970_fall_s2_19_p158.png
ROIs1970_fall_s1_133_p820.png,ROIs1970_fall_s2_133_p820.png
ROIs1970_fall_s1_29_p783.png,ROIs1970_fall_s2_29_p783.png
ROIs1970_fall_s1_19_p571.png,ROIs1970_fall_s2_19_p571.png
ROIs1970_fall_s1_19_p228.png,ROIs1970_fall_s2_19_p228.png
ROIs1970_fall_s1_19_p232.png,ROIs1970_fall_s2_19_p232.png
ROIs1970_fall_s1_29_p245.png,ROIs1970_fall_s2_29_p245.png
ROIs1868_summer_s1_59_p330.png,ROIs1868_summer_s2_59_p330.png
ROIs1868_summer_s1_59_p1093.png,ROIs1868_summer_s2_59_p1093.png
ROIs1868_summer_s1_59_p148.png,ROIs1868_summer_s2_59_p148.png
ROIs1868_summer_s1_59_p846.png,ROIs1868_summer_s2_59_p846.png
ROIs1868_summer_s1_59_p1379.png,ROIs1868_summer_s2_59_p1379.png
ROIs1970_fall_s1_29_p834.png,ROIs1970_fall_s2_29_p834.png
ROIs1970_fall_s1_19_p948.png,ROIs1970_fall_s2_19_p948.png
ROIs1970_fall_s1_19_p620.png,ROIs1970_fall_s2_19_p620.png
ROIs1868_summer_s1_59_p506.png,ROIs1868_summer_s2_59_p506.png
ROIs1868_summer_s1_59_p991.png,ROIs1868_summer_s2_59_p991.png
ROIs1970_fall_s1_19_p791.png,ROIs1970_fall_s2_19_p791.png
ROIs1970_fall_s1_115_p219.png,ROIs1970_fall_s2_115_p219.png
ROIs1868_summer_s1_59_p1224.png,ROIs1868_summer_s2_59_p1224.png
ROIs1970_fall_s1_133_p95.png,ROIs1970_fall_s2_133_p95.png
ROIs1868_summer_s1_59_p612.png,ROIs1868_summer_s2_59_p612.png
ROIs1970_fall_s1_29_p428.png,ROIs1970_fall_s2_29_p428.png
ROIs1868_summer_s1_59_p813.png,ROIs1868_summer_s2_59_p813.png
ROIs1970_fall_s1_29_p154.png,ROIs1970_fall_s2_29_p154.png
ROIs1868_summer_s1_59_p1163.png,ROIs1868_summer_s2_59_p1163.png
ROIs1970_fall_s1_113_p129.png,ROIs1970_fall_s2_113_p129.png
ROIs1970_fall_s1_19_p824.png,ROIs1970_fall_s2_19_p824.png
ROIs1970_fall_s1_113_p451.png,ROIs1970_fall_s2_113_p451.png
ROIs1868_summer_s1_59_p58.png,ROIs1868_summer_s2_59_p58.png
ROIs1868_summer_s1_59_p1110.png,ROIs1868_summer_s2_59_p1110.png
ROIs1868_summer_s1_59_p137.png,ROIs1868_summer_s2_59_p137.png
ROIs1970_fall_s1_29_p262.png,ROIs1970_fall_s2_29_p262.png
ROIs1868_summer_s1_59_p489.png,ROIs1868_summer_s2_59_p489.png
ROIs1970_fall_s1_133_p882.png,ROIs1970_fall_s2_133_p882.png
ROIs1970_fall_s1_29_p635.png,ROIs1970_fall_s2_29_p635.png
ROIs1868_summer_s1_59_p705.png,ROIs1868_summer_s2_59_p705.png
ROIs1868_summer_s1_59_p541.png,ROIs1868_summer_s2_59_p541.png
ROIs1868_summer_s1_59_p132.png,ROIs1868_summer_s2_59_p132.png
ROIs1868_summer_s1_59_p891.png,ROIs1868_summer_s2_59_p891.png
ROIs1970_fall_s1_29_p312.png,ROIs1970_fall_s2_29_p312.png
ROIs1970_fall_s1_19_p607.png,ROIs1970_fall_s2_19_p607.png
ROIs1868_summer_s1_59_p257.png,ROIs1868_summer_s2_59_p257.png
ROIs1970_fall_s1_113_p347.png,ROIs1970_fall_s2_113_p347.png
ROIs1970_fall_s1_29_p33.png,ROIs1970_fall_s2_29_p33.png
ROIs1868_summer_s1_59_p1180.png,ROIs1868_summer_s2_59_p1180.png
ROIs1868_summer_s1_59_p420.png,ROIs1868_summer_s2_59_p420.png
ROIs1970_fall_s1_29_p633.png,ROIs1970_fall_s2_29_p633.png
ROIs1970_fall_s1_29_p100.png,ROIs1970_fall_s2_29_p100.png
ROIs1970_fall_s1_29_p187.png,ROIs1970_fall_s2_29_p187.png
ROIs1868_summer_s1_59_p120.png,ROIs1868_summer_s2_59_p120.png
ROIs1868_summer_s1_59_p801.png,ROIs1868_summer_s2_59_p801.png
ROIs1868_summer_s1_59_p337.png,ROIs1868_summer_s2_59_p337.png
ROIs1868_summer_s1_59_p268.png,ROIs1868_summer_s2_59_p268.png
ROIs1868_summer_s1_59_p928.png,ROIs1868_summer_s2_59_p928.png
ROIs1970_fall_s1_19_p145.png,ROIs1970_fall_s2_19_p145.png
ROIs1970_fall_s1_19_p427.png,ROIs1970_fall_s2_19_p427.png
ROIs1970_fall_s1_29_p212.png,ROIs1970_fall_s2_29_p212.png
ROIs1868_summer_s1_59_p356.png,ROIs1868_summer_s2_59_p356.png
ROIs1970_fall_s1_113_p23.png,ROIs1970_fall_s2_113_p23.png
ROIs1970_fall_s1_19_p635.png,ROIs1970_fall_s2_19_p635.png
ROIs1868_summer_s1_59_p172.png,ROIs1868_summer_s2_59_p172.png
ROIs1868_summer_s1_59_p493.png,ROIs1868_summer_s2_59_p493.png
ROIs1970_fall_s1_19_p526.png,ROIs1970_fall_s2_19_p526.png
ROIs1970_fall_s1_113_p359.png,ROIs1970_fall_s2_113_p359.png
ROIs1868_summer_s1_59_p836.png,ROIs1868_summer_s2_59_p836.png
ROIs1868_summer_s1_59_p1338.png,ROIs1868_summer_s2_59_p1338.png
ROIs1970_fall_s1_29_p898.png,ROIs1970_fall_s2_29_p898.png
ROIs1970_fall_s1_115_p532.png,ROIs1970_fall_s2_115_p532.png
ROIs1868_summer_s1_59_p811.png,ROIs1868_summer_s2_59_p811.png
ROIs1868_summer_s1_59_p454.png,ROIs1868_summer_s2_59_p454.png
ROIs1970_fall_s1_19_p243.png,ROIs1970_fall_s2_19_p243.png
ROIs1868_summer_s1_59_p376.png,ROIs1868_summer_s2_59_p376.png
ROIs1970_fall_s1_29_p314.png,ROIs1970_fall_s2_29_p314.png
ROIs1970_fall_s1_133_p182.png,ROIs1970_fall_s2_133_p182.png
ROIs1868_summer_s1_59_p279.png,ROIs1868_summer_s2_59_p279.png
ROIs1970_fall_s1_19_p242.png,ROIs1970_fall_s2_19_p242.png
ROIs1868_summer_s1_59_p42.png,ROIs1868_summer_s2_59_p42.png
ROIs1868_summer_s1_59_p191.png,ROIs1868_summer_s2_59_p191.png
ROIs1970_fall_s1_19_p618.png,ROIs1970_fall_s2_19_p618.png
ROIs1868_summer_s1_59_p1324.png,ROIs1868_summer_s2_59_p1324.png
ROIs1970_fall_s1_29_p866.png,ROIs1970_fall_s2_29_p866.png
ROIs1970_fall_s1_133_p263.png,ROIs1970_fall_s2_133_p263.png
ROIs1970_fall_s1_113_p6.png,ROIs1970_fall_s2_113_p6.png
ROIs1868_summer_s1_59_p69.png,ROIs1868_summer_s2_59_p69.png
ROIs1970_fall_s1_115_p241.png,ROIs1970_fall_s2_115_p241.png
ROIs1868_summer_s1_59_p510.png,ROIs1868_summer_s2_59_p510.png
ROIs1970_fall_s1_29_p434.png,ROIs1970_fall_s2_29_p434.png
ROIs1970_fall_s1_113_p630.png,ROIs1970_fall_s2_113_p630.png
ROIs1970_fall_s1_19_p957.png,ROIs1970_fall_s2_19_p957.png
ROIs1970_fall_s1_19_p926.png,ROIs1970_fall_s2_19_p926.png
ROIs1868_summer_s1_59_p1348.png,ROIs1868_summer_s2_59_p1348.png
ROIs1868_summer_s1_59_p302.png,ROIs1868_summer_s2_59_p302.png
ROIs1970_fall_s1_19_p657.png,ROIs1970_fall_s2_19_p657.png
ROIs1970_fall_s1_29_p171.png,ROIs1970_fall_s2_29_p171.png
ROIs1970_fall_s1_29_p869.png,ROIs1970_fall_s2_29_p869.png
ROIs1868_summer_s1_59_p826.png,ROIs1868_summer_s2_59_p826.png
ROIs1868_summer_s1_59_p1182.png,ROIs1868_summer_s2_59_p1182.png
ROIs1970_fall_s1_29_p34.png,ROIs1970_fall_s2_29_p34.png
ROIs1970_fall_s1_19_p521.png,ROIs1970_fall_s2_19_p521.png
ROIs1970_fall_s1_29_p306.png,ROIs1970_fall_s2_29_p306.png
ROIs1970_fall_s1_29_p89.png,ROIs1970_fall_s2_29_p89.png
ROIs1868_summer_s1_59_p649.png,ROIs1868_summer_s2_59_p649.png
ROIs1970_fall_s1_19_p485.png,ROIs1970_fall_s2_19_p485.png
ROIs1868_summer_s1_59_p362.png,ROIs1868_summer_s2_59_p362.png
ROIs1868_summer_s1_59_p1331.png,ROIs1868_summer_s2_59_p1331.png
ROIs1970_fall_s1_19_p261.png,ROIs1970_fall_s2_19_p261.png
ROIs1970_fall_s1_29_p438.png,ROIs1970_fall_s2_29_p438.png
ROIs1970_fall_s1_133_p1036.png,ROIs1970_fall_s2_133_p1036.png
ROIs1868_summer_s1_59_p71.png,ROIs1868_summer_s2_59_p71.png
ROIs1868_summer_s1_59_p1032.png,ROIs1868_summer_s2_59_p1032.png
ROIs1868_summer_s1_59_p284.png,ROIs1868_summer_s2_59_p284.png
ROIs1868_summer_s1_59_p929.png,ROIs1868_summer_s2_59_p929.png
ROIs1970_fall_s1_19_p132.png,ROIs1970_fall_s2_19_p132.png
ROIs1970_fall_s1_29_p448.png,ROIs1970_fall_s2_29_p448.png
ROIs1970_fall_s1_113_p488.png,ROIs1970_fall_s2_113_p488.png
ROIs1868_summer_s1_59_p63.png,ROIs1868_summer_s2_59_p63.png
ROIs1970_fall_s1_29_p687.png,ROIs1970_fall_s2_29_p687.png
ROIs1868_summer_s1_59_p359.png,ROIs1868_summer_s2_59_p359.png
ROIs1970_fall_s1_19_p632.png,ROIs1970_fall_s2_19_p632.png
ROIs1868_summer_s1_59_p994.png,ROIs1868_summer_s2_59_p994.png
ROIs1970_fall_s1_29_p304.png,ROIs1970_fall_s2_29_p304.png
ROIs1970_fall_s1_113_p163.png,ROIs1970_fall_s2_113_p163.png
ROIs1970_fall_s1_19_p642.png,ROIs1970_fall_s2_19_p642.png
ROIs1868_summer_s1_59_p201.png,ROIs1868_summer_s2_59_p201.png
ROIs1868_summer_s1_59_p490.png,ROIs1868_summer_s2_59_p490.png
ROIs1970_fall_s1_113_p549.png,ROIs1970_fall_s2_113_p549.png
ROIs1970_fall_s1_29_p328.png,ROIs1970_fall_s2_29_p328.png
ROIs1970_fall_s1_19_p437.png,ROIs1970_fall_s2_19_p437.png
ROIs1970_fall_s1_113_p126.png,ROIs1970_fall_s2_113_p126.png
ROIs1970_fall_s1_19_p525.png,ROIs1970_fall_s2_19_p525.png
ROIs1970_fall_s1_19_p496.png,ROIs1970_fall_s2_19_p496.png
ROIs1868_summer_s1_59_p643.png,ROIs1868_summer_s2_59_p643.png
ROIs1868_summer_s1_59_p275.png,ROIs1868_summer_s2_59_p275.png
ROIs1970_fall_s1_113_p315.png,ROIs1970_fall_s2_113_p315.png
ROIs1868_summer_s1_59_p1210.png,ROIs1868_summer_s2_59_p1210.png
ROIs1970_fall_s1_29_p871.png,ROIs1970_fall_s2_29_p871.png
ROIs1868_summer_s1_59_p477.png,ROIs1868_summer_s2_59_p477.png
ROIs1868_summer_s1_59_p596.png,ROIs1868_summer_s2_59_p596.png
ROIs1868_summer_s1_59_p474.png,ROIs1868_summer_s2_59_p474.png
ROIs1970_fall_s1_113_p182.png,ROIs1970_fall_s2_113_p182.png
ROIs1970_fall_s1_113_p306.png,ROIs1970_fall_s2_113_p306.png
ROIs1970_fall_s1_113_p720.png,ROIs1970_fall_s2_113_p720.png
ROIs1868_summer_s1_59_p1222.png,ROIs1868_summer_s2_59_p1222.png
ROIs1868_summer_s1_59_p1354.png,ROIs1868_summer_s2_59_p1354.png
ROIs1970_fall_s1_115_p160.png,ROIs1970_fall_s2_115_p160.png
ROIs1970_fall_s1_29_p965.png,ROIs1970_fall_s2_29_p965.png
ROIs1970_fall_s1_19_p135.png,ROIs1970_fall_s2_19_p135.png
ROIs1970_fall_s1_29_p578.png,ROIs1970_fall_s2_29_p578.png
ROIs1970_fall_s1_19_p264.png,ROIs1970_fall_s2_19_p264.png
ROIs1970_fall_s1_133_p550.png,ROIs1970_fall_s2_133_p550.png
ROIs1970_fall_s1_19_p601.png,ROIs1970_fall_s2_19_p601.png
ROIs1970_fall_s1_133_p1158.png,ROIs1970_fall_s2_133_p1158.png
ROIs1868_summer_s1_59_p1112.png,ROIs1868_summer_s2_59_p1112.png
ROIs1970_fall_s1_113_p152.png,ROIs1970_fall_s2_113_p152.png
ROIs1868_summer_s1_59_p785.png,ROIs1868_summer_s2_59_p785.png
ROIs1970_fall_s1_19_p969.png,ROIs1970_fall_s2_19_p969.png
ROIs1868_summer_s1_59_p717.png,ROIs1868_summer_s2_59_p717.png
ROIs1970_fall_s1_115_p207.png,ROIs1970_fall_s2_115_p207.png
ROIs1868_summer_s1_59_p250.png,ROIs1868_summer_s2_59_p250.png
ROIs1970_fall_s1_19_p317.png,ROIs1970_fall_s2_19_p317.png
ROIs1970_fall_s1_115_p119.png,ROIs1970_fall_s2_115_p119.png
ROIs1868_summer_s1_59_p1122.png,ROIs1868_summer_s2_59_p1122.png
ROIs1970_fall_s1_113_p274.png,ROIs1970_fall_s2_113_p274.png
ROIs1970_fall_s1_29_p509.png,ROIs1970_fall_s2_29_p509.png
ROIs1868_summer_s1_59_p251.png,ROIs1868_summer_s2_59_p251.png
ROIs1970_fall_s1_29_p217.png,ROIs1970_fall_s2_29_p217.png
ROIs1970_fall_s1_29_p696.png,ROIs1970_fall_s2_29_p696.png
ROIs1970_fall_s1_113_p346.png,ROIs1970_fall_s2_113_p346.png
ROIs1970_fall_s1_29_p902.png,ROIs1970_fall_s2_29_p902.png
ROIs1970_fall_s1_113_p343.png,ROIs1970_fall_s2_113_p343.png
ROIs1970_fall_s1_133_p264.png,ROIs1970_fall_s2_133_p264.png
ROIs1970_fall_s1_29_p466.png,ROIs1970_fall_s2_29_p466.png
ROIs1868_summer_s1_59_p988.png,ROIs1868_summer_s2_59_p988.png
ROIs1868_summer_s1_59_p899.png,ROIs1868_summer_s2_59_p899.png
ROIs1970_fall_s1_19_p553.png,ROIs1970_fall_s2_19_p553.png
ROIs1970_fall_s1_19_p953.png,ROIs1970_fall_s2_19_p953.png
ROIs1970_fall_s1_19_p50.png,ROIs1970_fall_s2_19_p50.png
ROIs1970_fall_s1_113_p138.png,ROIs1970_fall_s2_113_p138.png
ROIs1970_fall_s1_113_p62.png,ROIs1970_fall_s2_113_p62.png
ROIs1970_fall_s1_133_p726.png,ROIs1970_fall_s2_133_p726.png
ROIs1970_fall_s1_19_p908.png,ROIs1970_fall_s2_19_p908.png
ROIs1868_summer_s1_59_p907.png,ROIs1868_summer_s2_59_p907.png
ROIs1970_fall_s1_19_p732.png,ROIs1970_fall_s2_19_p732.png
ROIs1868_summer_s1_59_p652.png,ROIs1868_summer_s2_59_p652.png
ROIs1970_fall_s1_133_p124.png,ROIs1970_fall_s2_133_p124.png
ROIs1970_fall_s1_133_p371.png,ROIs1970_fall_s2_133_p371.png
ROIs1970_fall_s1_113_p405.png,ROIs1970_fall_s2_113_p405.png
ROIs1868_summer_s1_59_p1360.png,ROIs1868_summer_s2_59_p1360.png
ROIs1970_fall_s1_29_p405.png,ROIs1970_fall_s2_29_p405.png
ROIs1970_fall_s1_29_p135.png,ROIs1970_fall_s2_29_p135.png
ROIs1970_fall_s1_19_p565.png,ROIs1970_fall_s2_19_p565.png
ROIs1868_summer_s1_59_p670.png,ROIs1868_summer_s2_59_p670.png
ROIs1868_summer_s1_59_p341.png,ROIs1868_summer_s2_59_p341.png
ROIs1868_summer_s1_59_p479.png,ROIs1868_summer_s2_59_p479.png
ROIs1970_fall_s1_19_p392.png,ROIs1970_fall_s2_19_p392.png
ROIs1970_fall_s1_115_p203.png,ROIs1970_fall_s2_115_p203.png
ROIs1970_fall_s1_19_p523.png,ROIs1970_fall_s2_19_p523.png
ROIs1970_fall_s1_29_p563.png,ROIs1970_fall_s2_29_p563.png
ROIs1868_summer_s1_59_p1309.png,ROIs1868_summer_s2_59_p1309.png
ROIs1970_fall_s1_115_p592.png,ROIs1970_fall_s2_115_p592.png
ROIs1970_fall_s1_19_p873.png,ROIs1970_fall_s2_19_p873.png
ROIs1970_fall_s1_133_p273.png,ROIs1970_fall_s2_133_p273.png
ROIs1868_summer_s1_59_p978.png,ROIs1868_summer_s2_59_p978.png
ROIs1970_fall_s1_19_p766.png,ROIs1970_fall_s2_19_p766.png
ROIs1970_fall_s1_29_p242.png,ROIs1970_fall_s2_29_p242.png
ROIs1868_summer_s1_59_p1252.png,ROIs1868_summer_s2_59_p1252.png
ROIs1970_fall_s1_133_p973.png,ROIs1970_fall_s2_133_p973.png
ROIs1868_summer_s1_59_p5.png,ROIs1868_summer_s2_59_p5.png
ROIs1868_summer_s1_59_p798.png,ROIs1868_summer_s2_59_p798.png
ROIs1970_fall_s1_133_p216.png,ROIs1970_fall_s2_133_p216.png
ROIs1868_summer_s1_59_p729.png,ROIs1868_summer_s2_59_p729.png
ROIs1970_fall_s1_133_p336.png,ROIs1970_fall_s2_133_p336.png
ROIs1970_fall_s1_29_p163.png,ROIs1970_fall_s2_29_p163.png
ROIs1868_summer_s1_59_p465.png,ROIs1868_summer_s2_59_p465.png
ROIs1970_fall_s1_113_p208.png,ROIs1970_fall_s2_113_p208.png
ROIs1970_fall_s1_19_p403.png,ROIs1970_fall_s2_19_p403.png
ROIs1970_fall_s1_29_p368.png,ROIs1970_fall_s2_29_p368.png
ROIs1970_fall_s1_113_p231.png,ROIs1970_fall_s2_113_p231.png
ROIs1868_summer_s1_59_p968.png,ROIs1868_summer_s2_59_p968.png
ROIs1868_summer_s1_59_p1115.png,ROIs1868_summer_s2_59_p1115.png
ROIs1970_fall_s1_19_p216.png,ROIs1970_fall_s2_19_p216.png
ROIs1868_summer_s1_59_p1280.png,ROIs1868_summer_s2_59_p1280.png
ROIs1868_summer_s1_59_p306.png,ROIs1868_summer_s2_59_p306.png
ROIs1970_fall_s1_113_p204.png,ROIs1970_fall_s2_113_p204.png
ROIs1970_fall_s1_115_p218.png,ROIs1970_fall_s2_115_p218.png
ROIs1970_fall_s1_133_p185.png,ROIs1970_fall_s2_133_p185.png
ROIs1970_fall_s1_29_p512.png,ROIs1970_fall_s2_29_p512.png
ROIs1970_fall_s1_29_p1024.png,ROIs1970_fall_s2_29_p1024.png
ROIs1970_fall_s1_133_p580.png,ROIs1970_fall_s2_133_p580.png
ROIs1868_summer_s1_59_p761.png,ROIs1868_summer_s2_59_p761.png
ROIs1868_summer_s1_59_p1116.png,ROIs1868_summer_s2_59_p1116.png
ROIs1868_summer_s1_59_p394.png,ROIs1868_summer_s2_59_p394.png
ROIs1970_fall_s1_19_p381.png,ROIs1970_fall_s2_19_p381.png
ROIs1970_fall_s1_113_p85.png,ROIs1970_fall_s2_113_p85.png
